Tumbleweed Solar Farm,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166
2022-10-23 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24 07:00:00,,,,,,,,,,,0.1600846,,0.1124182,,0.2137873,,0.1636596,,0.06723917,,0.08919507,,0.1328648,,0.2051136,,,0.1665656,,0.2579646,,,,,,0.2000558,,,,0.0458303,,0.1451281,0.126495,0.2113536,,,,,,,0.2446058,0,,0.1356697,,,,,,,,,0.2266449,,,,,,,,,,,,,,,,,,,,,,,0.2753921,,0.1684959,,0.1467529,,0.2102567,,0.2336013,0.1745983,0.1414151,0.0764167,0.2352389,0.1853767,0.1768828,0.2487501,0.1119924,0.03374817,0.147931,0.1402491,0.1930107,0.2020846,0.18669,0.0556028,0.06074547,0.0102717,0.1691007,0.2508846,0.0355804,0.1402924,0.2627266,0.05025627,0.1311223,0.2255204,0.110122,0.1718246,,,,,,,,,,,,,,,,0.1702046,0.1000803,0.01132429,0.1304588,0.1497979,0.2016532,0.2581987,0.2177225,0.1673844,0.06799447,0.236454,0.2394848,0.1151545,0.1315877,0.1082112,0.1908197,0.08383257,0.02697179,0.1071982,0.1590159,0.1225266,0.2353891,0.2319648,0.2556811,0.1023902,0.1543262,0.1158776,0.1374725,0.1083621,
2022-10-24 08:00:00,,,,,,,,,,,1.802866,,1.902755,,2.051444,,2.130069,,2.026101,,1.819775,,2.130186,,2.198753,,,1.921249,,2.32043,,,,,,1.873518,,,,1.371215,,1.834899,1.771349,2.125183,,,,,,,2.283875,0,,1.883324,,,,,,,,,2.328144,,,,,,,,,,,,,,,,,,,,,,,2.472872,,2.000235,,1.732429,,2.024766,,2.517276,1.912829,1.848361,2.106056,2.547266,2.231222,1.708832,2.481289,1.766119,1.975599,2.099733,2.116476,2.332968,2.206648,2.104906,2.136929,2.277151,2.190106,2.1664,2.434033,2.563091,1.793509,2.329825,1.759148,1.78022,1.846163,1.540807,1.734006,,,,,,,,,,,,,,,,1.952043,1.594195,1.934731,1.680031,1.881446,2.001155,2.326977,2.234312,1.852999,1.259508,2.550902,2.364856,2.094238,2.118607,1.768405,2.03546,1.494981,2.393044,1.538318,1.916068,1.914682,2.241385,2.254197,2.191024,1.578033,1.955258,1.580552,1.975564,1.64939,
2022-10-24 09:00:00,,,,,,,,,,,15.28065,,14.70811,,15.08313,,15.14696,,15.27966,,16.82376,,16.15471,,15.26904,,,17.19546,,16.75459,,,,,,16.23864,,,,13.34604,,19.77859,16.01814,19.32041,,,,,,,17.32737,16.83643,,19.77393,,,,,,,,,17.18406,,,,,,,,,,,,,,,,,,,,,,,18.24408,,15.87113,,15.90315,,16.25051,,19.11074,16.3899,18.2603,18.69944,19.23584,19.00532,14.42351,18.42,18.42061,18.20201,18.15293,18.99099,18.94208,19.4646,19.76481,18.40205,19.51612,19.7757,19.63942,19.46163,19.2177,18.81542,18.99792,14.72931,12.85116,13.22395,14.03089,14.88062,,,,,,,,,,,,,,,,14.86118,21.18982,14.55098,14.72612,20.97553,15.22392,15.03319,20.31275,14.83833,15.67243,21.01154,15.0966,19.17986,20.49253,20.20074,15.50656,17.84639,18.74858,19.56064,16.00103,14.85484,16.37109,16.41208,13.27814,13.59679,21.04874,15.51777,19.64873,15.00761,
2022-10-24 10:00:00,,,,,,,,,,,22.08787,,21.18426,,21.28049,,21.27703,,21.56068,,21.64187,,20.61535,,20.98763,,,22.78372,,25.19592,,,,,,22.35495,,,,19.27441,,19.11,20.91152,19.21066,,,,,,,24.12716,20.65784,,19.76141,,,,,,,,,24.35576,,,,,,,,,,,,,,,,,,,,,,,20.10786,,16.97592,,16.97425,,17.52316,,20.65169,17.74669,19.59354,20.27109,20.45712,20.43596,16.17786,20.45655,20.40118,20.22711,20.20803,20.20725,19.96363,20.42256,20.28838,19.20269,20.18856,20.27237,20.41861,20.56149,20.22005,19.93271,20.01944,16.95728,17.03548,15.92819,17.14088,17.27514,,,,,,,,,,,,,,,,19.99894,20.73593,19.82036,19.89066,20.5337,19.8648,19.60283,20.50797,18.6481,19.53977,20.68589,20.33228,19.42733,19.91024,20.22161,20.10228,19.07179,19.58073,19.78713,20.23611,18.95733,18.90759,18.697,17.97519,17.76057,20.48201,19.41045,19.60853,18.46854,
2022-10-24 11:00:00,,,,,,,,,,,29.52408,,28.38446,,29.72768,,29.88143,,27.51946,,25.52956,,27.17596,,24.17873,,,27.60518,,26.22734,,,,,,21.67891,,,,19.02351,,28.0011,25.36288,26.71865,,,,,,,21.81717,31.11255,,26.54586,,,,,,,,,22.81019,,,,,,,,,,,,,,,,,,,,,,,25.72372,,22.56992,,22.42558,,22.2456,,25.42496,22.04932,24.065,25.29509,25.57164,27.49961,22.16703,27.40915,27.27005,26.94764,26.83385,25.65552,25.18424,25.80969,25.55065,23.77847,25.37234,24.11583,25.46565,25.38454,25.19409,25.14476,25.13634,20.88967,21.07144,19.44481,20.86034,20.85457,,,,,,,,,,,,,,,,24.58511,24.0808,24.36793,24.46085,23.66967,24.38697,24.43336,23.51363,22.91739,23.16948,22.83005,23.82138,23.69351,22.83674,23.85711,23.53251,22.05425,22.77159,23.31577,23.93004,22.71876,22.82984,23.12297,22.81129,22.92074,24.69138,26.47223,23.79559,26.44132,
2022-10-24 12:00:00,,,,,,,,,,,24.36008,,24.08477,,30.17915,,24.41717,,23.58411,,30.5952,,22.79747,,21.23701,,,23.25106,,24.59226,,,,,,24.49028,,,,22.54653,,28.65803,29.11438,28.69155,,,,,,,25.81043,25.65398,,28.57874,,,,,,,,,27.61798,,,,,,,,,,,,,,,,,,,,,,,24.73353,,20.99063,,20.70446,,22.59528,,25.72374,22.60681,24.23923,25.26965,25.4778,26.37012,20.58722,26.43308,26.60526,27.00244,27.30814,25.1814,24.68008,25.21949,25.02582,22.62844,23.34834,23.97413,23.90343,24.43798,25.12571,25.34466,25.21432,21.66218,21.75965,20.39566,21.17778,21.58076,,,,,,,,,,,,,,,,26.80862,25.57544,26.5745,26.51463,25.30752,26.24315,25.77428,25.33883,22.25712,23.37432,24.89575,23.17042,24.64666,25.08022,25.60155,22.41071,24.12964,24.79333,25.50047,22.33207,21.14878,21.98032,22.15779,21.41021,21.67645,26.03094,26.40571,25.0946,25.51265,
2022-10-24 13:00:00,,,,,,,,,,,13.41687,,13.47657,,12.9686,,12.99617,,13.87881,,13.04041,,13.13958,,12.88216,,,13.12107,,13.34414,,,,,,11.99739,,,,10.62933,,13.8184,13.20452,13.82071,,,,,,,12.86298,13.82312,,13.71071,,,,,,,,,12.85849,,,,,,,,,,,,,,,,,,,,,,,12.88659,,10.66166,,10.49368,,10.99904,,12.87001,10.92955,12.08637,12.77293,12.73935,12.65158,9.967367,12.82308,12.81062,12.66529,12.68064,12.76992,12.5127,13.02152,11.97734,12.34334,12.46649,13.14679,13.2522,13.3168,13.61189,13.53353,13.61854,11.36573,11.46183,10.81345,11.43392,11.80863,,,,,,,,,,,,,,,,13.05388,13.46514,12.83203,12.876,13.11152,12.8723,12.6104,13.16123,11.67718,12.53876,13.31427,12.76406,12.54686,12.61857,13.0485,12.67223,12.0089,12.43936,12.60395,12.61436,12.18887,12.34773,12.27942,12.10966,12.09697,13.19838,12.6096,12.6778,12.26522,
2022-10-24 14:00:00,,,,,,,,,,,10.88263,,10.52479,,10.26529,,10.17358,,11.03945,,10.30551,,10.41138,,10.08966,,,10.70512,,11.19419,,,,,,10.80944,,,,9.654742,,10.48356,10.42269,10.43231,,,,,,,12.03496,10.75233,,10.24817,,,,,,,,,11.89552,,,,,,,,,,,,,,,,,,,,,,,10.34639,,8.563422,,8.387769,,8.997712,,10.51735,8.908516,9.804265,10.32371,10.48561,10.24745,8.070908,10.38916,10.32236,10.21511,10.26624,10.51029,10.25102,10.6258,10.48376,9.445173,10.08779,10.07126,10.16136,10.25096,10.15809,9.953947,10.00312,8.33854,8.405987,7.931464,8.299362,8.46809,,,,,,,,,,,,,,,,9.754321,9.590876,9.596326,9.633506,9.338812,9.742016,9.596144,9.389322,8.826482,8.99868,9.568884,9.536139,9.196689,8.948737,9.416305,9.319021,8.53569,8.959658,8.99467,9.410604,9.174417,9.302049,9.260103,9.08108,8.775913,9.449321,8.928497,9.105486,8.761344,
2022-10-24 15:00:00,,,,,,,,,,,5.784615,,5.643669,,5.474901,,5.426762,,5.62964,,5.573623,,5.704531,,5.345856,,,5.562365,,5.818046,,,,,,5.303805,,,,4.635089,,6.389105,5.436663,6.16668,,,,,,,5.931816,5.846103,,5.940324,,,,,,,,,5.947653,,,,,,,,,,,,,,,,,,,,,,,5.815886,,4.699014,,4.524282,,4.9088,,5.69844,4.779939,5.291232,5.561512,5.724906,5.392993,4.366776,5.655544,5.509365,5.411577,5.490892,5.509728,5.35073,5.664382,5.562816,5.23289,5.59208,5.558928,5.643504,5.750041,5.678864,5.432095,5.542066,4.578523,4.666209,4.461436,4.511715,4.715172,,,,,,,,,,,,,,,,5.58435,5.518,5.439572,5.470425,5.34478,5.488426,5.515194,5.488048,4.893004,4.980624,5.580818,5.693434,5.11642,5.112604,5.375118,5.424672,4.873035,5.244946,5.154767,5.361892,5.322168,5.496902,5.483662,5.348667,5.12151,5.392925,5.09342,5.289461,5.131619,
2022-10-24 16:00:00,,,,,,,,,,,8.066863,,9.922055,,9.205566,,9.606936,,10.60834,,10.32301,,11.426,,9.218582,,,9.186147,,9.652559,,,,,,8.674337,,,,7.684812,,11.82077,8.862741,11.57304,,,,,,,9.49053,11.4204,,11.75118,,,,,,,,,9.277484,,,,,,,,,,,,,,,,,,,,,,,8.029223,,6.542333,,6.384526,,7.971229,,9.09784,7.984057,7.984009,8.188008,8.330162,7.593383,5.952726,7.688805,7.605567,7.572637,7.734112,8.670187,8.63291,8.954678,8.862221,8.262769,8.761456,8.889302,8.932352,9.00394,8.961952,8.758886,8.967236,7.241288,7.483507,7.034627,7.221368,7.449166,,,,,,,,,,,,,,,,7.916415,8.044011,7.783214,8.894507,7.670168,9.556541,8.342384,7.626875,7.338759,7.691573,7.949006,11.29976,7.955747,7.255522,8.005095,10.59434,7.202628,7.534701,7.49054,9.751525,9.522115,9.216534,9.122432,8.90659,7.971324,8.265367,8.57413,7.947035,9.057202,
2022-10-24 17:00:00,,,,,,,,,,,2.283556,,2.190801,,2.655537,,2.336181,,2.622852,,2.61848,,2.366139,,2.463291,,,2.268085,,2.584489,,,,,,3.089964,,,,2.586948,,3.035844,2.516371,3.108348,,,,,,,3.512655,3.047726,,2.941982,,,,,,,,,3.503666,,,,,,,,,,,,,,,,,,,,,,,2.597355,,2.058438,,1.899579,,2.142587,,2.515023,2.688663,2.255985,2.314219,2.473575,2.369738,1.877827,2.480323,2.259101,2.242959,2.373552,2.861724,2.941355,3.170239,3.089256,2.923087,3.076254,3.111987,3.131909,3.207099,3.184884,2.933734,3.158685,2.372298,2.626215,2.546719,2.404017,2.59201,,,,,,,,,,,,,,,,3.306727,3.1449,3.24735,3.376163,2.747432,3.490098,3.206085,2.719073,2.606905,2.83538,2.962476,3.349079,2.608539,2.413047,2.917783,3.452559,2.507507,2.686836,2.43338,3.300937,3.447764,3.932458,3.932376,3.487473,3.470499,3.135281,2.83994,2.783014,3.369513,
2022-10-24 18:00:00,,,,,,,,,,,0.08782065,,0.07780645,,0.1030279,,0.1055221,,0.08874785,,0.0681238,,0.1027668,,0.1281252,,,0.0681822,,0.1727446,,,,,,0.1084087,,,,0.0737155,,0.05812495,0.0662459,0.1065995,,,,,,,0.1883934,0.1539599,,0.0738335,,,,,,,,,0.1636637,,,,,,,,,,,,,,,,,,,,,,,0.3037964,,0.06905015,,0.053889,,0.1165946,,0.1453992,0.1046365,0.08550965,0.09140595,0.1424004,0.08069315,0.07341175,0.1255608,0.04864495,0.04840646,0.07479115,0.0851765,0.0656493,0.1355433,0.0871828,0.1234012,0.1208337,0.1167414,0.1059639,0.155783,0.1535129,0.0619724,0.1228215,0.0533949,0.07338995,0.08875565,0.04921578,0.1036434,,,,,,,,,,,,,,,,0.1149614,0.0661878,0.07842415,0.06769185,0.060643,0.1024517,0.1705931,0.08652975,0.06146915,0.03813517,0.1309026,0.1532265,0.05025215,0.0494583,0.07151745,0.1047688,0.04473327,0.090318,0.04143085,0.0636307,0.08419725,0.1449078,0.2095255,0.1716131,0.05600445,0.0658716,0.0599479,0.08037705,0.04950078,
2022-10-24 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-24 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-25 07:00:00,,,,,,,,,,,0.5116677,,0.4250202,,0.4880067,,0.6045299,,0.4312662,,0.3381228,,0.5645986,,0.5444836,,,0.3864055,,0.45671,,,,,,0.6330926,,,,0.3685167,,0.4173677,0.3641608,0.5735328,,,,,,,0.7232451,0.6083398,,0.4127539,,,,,,,,,0.6773179,,,,,,,,,,,,,,,,,,,,,,,0.6628706,,0.5129681,,0.4320736,,0.51654,,0.522673,0.547601,0.3107034,0.527162,0.5368655,0.7591838,0.4251873,0.7188956,0.2717831,0.3577431,0.6227033,0.4764602,0.6586102,0.619707,0.660908,0.6046096,0.7242522,0.772478,0.6565892,0.7651176,0.7574967,0.5327287,0.7818431,0.5266365,0.5697642,0.5939792,0.5140357,0.5740133,,,,,,,,,,,,,,,,0.8398084,0.5998666,0.7481909,0.7279977,0.6715139,0.8205932,0.8409063,0.7733601,0.6068785,0.3117217,0.913211,0.6388911,0.5049598,0.7107214,0.6011934,0.6799092,0.4718714,0.7195253,0.3677816,0.4867834,0.4718051,0.5775422,0.5405327,0.5543796,0.1685985,0.5631801,0.1849954,0.5125452,0.1472408,
2022-10-25 08:00:00,,,,,,,,,,,15.64397,,13.86902,,13.29401,,14.86377,,13.67201,,13.0241,,14.30216,,13.39048,,,13.83002,,16.0205,,,,,,15.43913,,,,11.94839,,14.66901,14.2129,13.88562,,,,,,,15.32782,16.31614,,14.70625,,,,,,,,,16.08083,,,,,,,,,,,,,,,,,,,,,,,13.8724,,13.1456,,13.28391,,13.46579,,16.45951,14.7776,14.41144,15.62341,16.51954,16.8322,12.64372,16.88249,16.24033,16.27739,16.62118,16.21919,16.81678,17.18788,17.62989,16.26423,17.22637,17.99007,17.46988,17.63591,17.00077,15.71239,17.93839,13.83874,14.62356,14.12777,15.17781,15.93233,,,,,,,,,,,,,,,,17.19369,17.66149,17.12619,17.8697,19.37699,17.44103,15.7341,17.94581,15.05721,15.52092,17.35268,16.63129,14.5553,18.4095,17.29849,14.44868,13.11683,13.23941,14.17327,13.92489,11.5206,11.85372,11.45184,10.05442,8.05519,17.54285,9.637265,15.34554,9.531724,
2022-10-25 09:00:00,,,,,,,,,,,37.94694,,36.08836,,37.25048,,37.33118,,37.63505,,37.57288,,37.70572,,35.27958,,,37.22353,,38.48441,,,,,,36.27762,,,,29.65278,,37.83891,37.00442,35.38296,,,,,,,38.51464,39.52642,,37.36396,,,,,,,,,38.70417,,,,,,,,,,,,,,,,,,,,,,,36.07878,,31.67587,,32.23038,,32.42457,,38.63949,33.32368,37.14577,37.85138,39.29356,39.10343,29.79673,38.19685,39.21553,39.01358,39.02106,38.5247,38.54521,39.33485,40.09541,37.2863,39.04658,40.17293,40.12243,39.78243,39.35367,36.28559,39.61184,32.62084,33.17168,31.09164,33.56087,34.26294,,,,,,,,,,,,,,,,37.42109,39.33505,37.70169,38.72604,39.97069,37.97289,36.64496,38.17994,35.30229,37.34102,39.39712,37.62656,36.46539,39.22036,38.34989,34.41873,33.28274,34.60089,37.09771,36.62725,33.95641,32.09379,32.11598,27.72371,26.08294,40.62186,32.24493,37.57917,29.21841,
2022-10-25 10:00:00,,,,,,,,,,,53.11542,,51.84112,,52.04396,,52.04253,,52.46993,,52.71643,,52.60957,,48.96181,,,52.60025,,53.49637,,,,,,50.11222,,,,42.85912,,53.08501,52.10825,50.65819,,,,,,,53.64326,54.42601,,51.80869,,,,,,,,,53.8989,,,,,,,,,,,,,,,,,,,,,,,51.71555,,44.31907,,44.70791,,45.12505,,53.42786,45.98881,51.42513,52.8552,54.35188,54.15499,41.63791,53.20397,54.61382,54.24562,54.23362,53.81546,53.26486,54.69023,55.19991,51.42294,54.20626,55.00146,55.34792,54.75609,54.96846,50.63021,54.85054,45.75087,46.08445,42.83427,46.49514,47.08216,,,,,,,,,,,,,,,,52.60861,54.19089,52.96189,53.79907,54.4042,52.9495,50.9291,53.5633,49.1461,52.41585,54.4211,52.52444,51.84106,53.11348,53.28039,50.55581,48.28539,49.86607,52.92134,52.51723,50.30888,48.95494,48.24134,43.04748,42.8755,55.7741,48.72604,53.36734,44.69008,
2022-10-25 11:00:00,,,,,,,,,,,51.30867,,48.81054,,48.45708,,48.6229,,49.40428,,48.76865,,50.43848,,45.53622,,,50.89397,,50.59673,,,,,,50.12436,,,,43.81446,,49.81483,49.92169,48.7397,,,,,,,51.03593,50.08484,,50.34237,,,,,,,,,53.40702,,,,,,,,,,,,,,,,,,,,,,,48.55546,,41.51441,,41.73214,,42.55102,,49.54273,43.57025,47.69773,50.17117,50.00885,49.86043,39.9854,50.64217,50.74736,51.71133,51.90375,51.12784,50.54467,51.50868,51.38291,48.35312,51.00967,50.70523,51.68409,51.47531,51.02468,48.17382,51.57655,43.40524,43.87617,41.08327,44.85321,45.15388,,,,,,,,,,,,,,,,50.27574,51.2255,50.88541,51.2913,50.45629,50.34883,49.35025,50.81232,47.5363,50.66621,49.84378,51.35216,49.83938,49.69066,50.47052,50.40142,46.88828,47.46015,49.9422,51.09668,49.1778,47.16254,46.7053,45.57584,43.26588,50.97368,46.78699,50.04892,44.32318,
