"Meeks Monthly "
Start date:,10/1/2023 12:00:00 AM
End date:,10/31/2023 12:00:00 AM

Timestamp,POA Sensor,Weather station module temperature,Weather station ambient temperature,Max wind speed - Weather Station 1 (Standard)(RMA11431),Production meter L-N voltage,Production meter L-L voltage,Production meter active power,"Schneider XC 680kW Inverter - 1A, Line kW","Schneider XC 680kW Inverter - 1B, Line kW","Schneider XC 680kW Inverter - 1C, Line kW"
10/16/2023 4:45:00 PM,160.2357,73.04575,64.19311,0,15033.67,26038.33,362.327,112.2467,,124.5033
10/16/2023 5:00:00 PM,280.8377,72.00456,63.99087,0,15032,26038.33,569.7593,191.2833,,209.97
10/16/2023 5:15:00 PM,218.4955,76.76383,64.8558,0,15004,25988,452.8793,140.8467,,161.02
10/16/2023 5:30:00 PM,47.37329,64.77881,63.14079,0,15013.67,26006.33,112.5337,37.16333,,38.98333
10/16/2023 5:45:00 PM,55.02787,61.38636,62.10104,0,14987.33,25958.33,77.76434,25.27667,,28.02333
10/16/2023 6:00:00 PM,33.16981,60.9814,61.81883,0,14997,25977.67,39.14433,13.69333,,14.21333
10/16/2023 6:15:00 PM,3.061829,57.29588,60.41232,0,15027.67,26028.33,10.937,4.573333,,4.77
10/16/2023 6:30:00 PM,0,51.25411,58.36139,0,14965.33,25921.33,-5.408,-0.8666667,,-0.57
10/16/2023 6:45:00 PM,0,47.80906,55.88885,0,14951.33,25895.67,-4.462,-0.07,,-0.04666667
10/16/2023 7:00:00 PM,0,46.17505,53.66539,0,14967.33,25923,-4.42,0,,0
10/16/2023 7:15:00 PM,0,45.02613,52.25431,0,14972.33,25935.67,-4.421,0,,0
10/16/2023 7:30:00 PM,0,44.29721,51.16657,0,14998.67,25977.33,-4.439,0,,0
10/16/2023 7:45:00 PM,0,43.71525,50.18281,0,14997.67,25978,-4.436333,0,,0
10/16/2023 8:00:00 PM,0,43.26103,49.49612,0,15007.67,25993,-4.452,0,,0
10/16/2023 8:15:00 PM,0,42.84605,49.00139,0,15036.67,26045.33,-4.470333,0,,0
10/16/2023 8:30:00 PM,0,42.70745,48.45866,0,15014.67,26006.33,-4.454,0,,0
10/16/2023 8:45:00 PM,0,42.52626,48.15245,0,15036,26043.33,-4.469,0,,0
10/16/2023 9:00:00 PM,0,42.14218,47.9982,0,15064.33,26092,-4.489333,0,,0
10/16/2023 9:15:00 PM,0,41.94597,47.7674,0,15023,26019,-4.458,0,,0
10/16/2023 9:30:00 PM,0,41.63118,47.50004,0,15040.33,26049.33,-4.473,0,,0
10/16/2023 9:45:00 PM,0,41.64037,47.39721,0,15042.33,26054.33,-4.465,0,,0
10/16/2023 10:00:00 PM,0,42.70912,47.51375,0,15040.33,26051,-4.461667,0,,0
10/16/2023 10:15:00 PM,0,44.03086,47.88166,0,15091.67,26139,-4.494667,0,,0
10/16/2023 10:30:00 PM,0,44.68882,48.47237,0,15102,26159,-4.51,0,,0
10/16/2023 10:45:00 PM,0,43.55911,48.57406,0,15084,26126.67,-4.496,0,,0
10/16/2023 11:00:00 PM,0,42.59306,48.33069,0,15090.33,26138,-4.501,0,,0
10/16/2023 11:15:00 PM,0,41.52599,47.68399,0,15075.67,26113.33,-4.498333,0,,0
10/16/2023 11:30:00 PM,0,41.36233,47.34465,0,15075.67,26112,-4.502333,0,,0
10/16/2023 11:45:00 PM,0,42.48869,47.21897,0,15072.33,26105.33,-4.485667,0,,0
10/17/2023 12:00:00 AM,0,43.70189,47.66914,0,15078.33,26116.67,-4.494667,0,,0
10/17/2023 12:15:00 AM,0,43.93568,47.89194,0,15082.67,26123,-4.498333,0,,0
10/17/2023 12:30:00 AM,0,45.21149,48.28956,0,15095,26145,-4.515,0,,0
10/17/2023 12:45:00 AM,0,45.72918,48.74088,0,15091,26139,-4.507,0,,0
10/17/2023 1:00:00 AM,0,45.85024,49.00367,0,14934.33,25868.33,-4.402667,0,,0
10/17/2023 1:15:00 AM,0,44.41494,48.9157,0,15010.67,26001,-4.439667,0,,0
10/17/2023 1:30:00 AM,0,43.13745,48.40039,0,15006.33,25991.67,-4.437333,0,,0
10/17/2023 1:45:00 AM,0,43.18839,48.10561,0,14986,25958.33,-4.426,0,,0
10/17/2023 2:00:00 AM,0,43.67183,48.03248,0,15000.33,25980.33,-4.438,0,,0
10/17/2023 2:15:00 AM,0,43.91564,48.04848,0,15009.67,25998,-4.439333,0,,0
10/17/2023 2:30:00 AM,0,43.80125,47.99134,0,14999.67,25981,-4.436,0,,0
10/17/2023 2:45:00 AM,0,43.1124,47.77654,0,15003,25985.33,-4.436666,0,,0
10/17/2023 3:00:00 AM,0,42.61227,47.53546,0,15028,26030.67,-4.454333,0,,0
10/17/2023 3:15:00 AM,0,42.23569,47.26238,0,14972,25931.67,-4.417666,0,,0
10/17/2023 3:30:00 AM,0,41.53099,46.92761,0,14981.67,25948,-4.423666,0,,0
10/17/2023 3:45:00 AM,0,41.16862,46.43972,0,15004,25989,-4.440333,0,,0
10/17/2023 4:00:00 AM,0,42.29916,46.53228,0,15011.67,25999.33,-4.442,0,,0
10/17/2023 4:15:00 AM,0,44.784,47.19383,0,15013,26003.33,-4.444,0,,0
10/17/2023 4:30:00 AM,0,46.11576,47.87595,0,15011,26001,-4.442,0,,0
10/17/2023 4:45:00 AM,0,46.62426,48.42439,0,15031,26034,-4.458,0,,0
10/17/2023 5:00:00 AM,0,46.64096,48.78087,0,14991.33,25967,-4.433667,0,,0
10/17/2023 5:15:00 AM,0,45.48537,48.71003,0,14997.67,25977,-4.438667,0,,0
10/17/2023 5:30:00 AM,0,43.65012,48.41753,0,15075.67,26112,-4.499,0,,0
10/17/2023 5:45:00 AM,0,43.26354,48.08047,0,15028,26028,-4.466333,0,,0
10/17/2023 6:00:00 AM,0,43.40297,47.86567,0,15010.67,25998.33,-4.456333,0,,0
10/17/2023 6:15:00 AM,0,44.43415,47.9685,0,14942.67,25881.67,-4.400667,0,,0
10/17/2023 6:30:00 AM,0,46.069,48.31127,0,14971.67,25931.33,-4.429333,0,,0
10/17/2023 6:45:00 AM,0,45.66739,48.58663,0,14983.67,25951.33,-4.432667,0,,0
10/17/2023 7:00:00 AM,0,43.78371,48.32726,0,14954.33,25901.33,-5.544667,-0.58,,-0.5733333
10/17/2023 7:15:00 AM,0.9355588,42.88196,47.85652,0,14980,25947,6.064667,3.06,,3.153333
10/17/2023 7:30:00 AM,20.83745,41.95515,47.40749,0,14979.67,25944.67,22.64067,8.533334,,8.28
10/17/2023 7:45:00 AM,110.481,44.76814,47.43834,0,15039.67,26048,110.5963,39.13,,33.77667
10/17/2023 8:00:00 AM,201.4003,49.74617,48.62777,0,15086.33,26129,330.9583,112.3567,,110.95
10/17/2023 8:15:00 AM,259.49,55.26944,50.52901,0,15055,26076,518.7423,178.2,,171.5
10/17/2023 8:30:00 AM,319.6209,59.04514,52.31029,0,15062.33,26089.67,687.973,231.1267,,225.7633
10/17/2023 8:45:00 AM,381.623,65.61282,54.25153,0,14987.33,25958.33,838.129,284.0933,,279.05
10/17/2023 9:00:00 AM,444.3904,71.06773,55.89228,0,14951,25895.33,957.6517,338.9733,,333.6533
10/17/2023 9:15:00 AM,503.5007,78.6258,57.28279,0,14952,25897.67,1131.043,388.7667,,385.62
10/17/2023 9:30:00 AM,560.6549,83.81925,58.783,0,14948,25889.67,1285.224,434.5933,,434.2333
10/17/2023 9:45:00 AM,616.3632,85.78309,59.7519,0,14929.33,25856.67,1316.906,476.7233,,476.1533
10/17/2023 10:00:00 AM,663.2261,92.47446,61.64173,0,14955.33,25901.67,1465.604,516.19,,515.0034
10/17/2023 10:15:00 AM,710.6845,95.88277,63.11908,0,14933.67,25866.67,1499.924,524.2667,,526.5833
10/17/2023 10:30:00 AM,753.465,99.81626,64.11541,0,14923.33,25847.33,1575.076,536.97,,531.24
10/17/2023 10:45:00 AM,797.2662,100.3039,64.39877,0,14927.67,25853.67,1556.071,516.84,,504.2067
10/17/2023 11:00:00 AM,860.8842,104.841,65.45908,0,14929,25859,1504.744,538.45,,534.9533
10/17/2023 11:15:00 AM,742.8337,106.0676,66.03265,0,14925,25851.67,1220.172,395.8633,,425.7033
10/17/2023 11:30:00 AM,869.1342,104.1973,66.38457,0,14931.67,25863,1401.685,466.2433,,484.4833
10/17/2023 11:45:00 AM,782.1273,104.2908,66.52396,0,14931.33,25862.67,1154.562,388.49,,399.8933
10/17/2023 12:00:00 PM,775.323,104.1814,66.16862,0,14939.67,25875.67,1139.06,400.4967,,402.2567
10/17/2023 12:15:00 PM,744.4496,99.24934,66.37657,0,14940.67,25877.33,1182.78,393.3633,,375.7
10/17/2023 12:30:00 PM,836.3045,107.4404,67.76366,0,14927.67,25854,1201.9,438.63,,440.89
10/17/2023 12:45:00 PM,956.226,109.865,68.29382,0,14937,25871,1321.538,449.82,,452.9467
10/17/2023 1:00:00 PM,1029.965,113.2992,68.80341,0,14935,25868,1487.55,501.1733,,497.8067
10/17/2023 1:15:00 PM,933.6027,114.4348,70.33789,0,14914.67,25832.33,1380.441,445.0367,,459.5467
10/17/2023 1:30:00 PM,619.1699,102.9774,69.12904,0,14930.33,25861,1015.897,341.0033,,350.95
10/17/2023 1:45:00 PM,662.0355,103.7239,69.86943,0,14940,25877.33,1048.851,358.1167,,356.2967
10/17/2023 2:00:00 PM,788.5909,102.0005,69.65349,0,14935.33,25868.33,1176.354,402.19,,422.86
10/17/2023 2:15:00 PM,592.549,103.3991,70.08995,0,14936.33,25870.67,1082.498,361.9833,,384.5333
10/17/2023 2:30:00 PM,341.9893,89.60972,68.73257,0,14948,25891.33,571.5073,188.99,,202.08
10/17/2023 2:45:00 PM,540.4979,86.28741,68.42636,0,14957.33,25905.33,970.9177,331.1467,,357.88
10/17/2023 3:00:00 PM,833.9232,108.0415,70.4213,0,14948.67,25893.33,1443.204,484.4533,,479.0467
10/17/2023 3:15:00 PM,460.2099,99.35204,70.02483,0,14968,25924.67,938.232,316.4333,,317.4367
10/17/2023 3:30:00 PM,158.9599,77.32577,67.15924,0,14949.67,25892.67,376.3527,124.7433,,127.9933
10/17/2023 3:45:00 PM,145.4369,72.63913,66.1172,0,14968,25924.33,353.939,117.1333,,119.2433
10/17/2023 4:00:00 PM,114.0531,70.31293,65.242,0,15002.33,25986.33,278.702,92.49,,94.03333
10/17/2023 4:15:00 PM,101.2104,69.14983,64.88322,0,14974.33,25936,245.0157,80.69334,,83.1
10/17/2023 4:30:00 PM,91.17446,68.72734,64.83866,0,15014.33,26005.33,222.535,73.19,,75.78333
10/17/2023 4:45:00 PM,85.0508,68.13786,64.59758,0,15005.33,25989.67,206.1403,68.10667,,69.97334
10/17/2023 5:00:00 PM,61.40668,67.22024,64.45132,0,14965,25919.33,153.1977,50.96667,,52.12
10/17/2023 5:15:00 PM,35.63628,65.14953,64.01715,0,14944.67,25884.33,90.71367,30.64333,,31.38
10/17/2023 5:30:00 PM,23.72917,63.09303,63.2859,0,14960.33,25913,62.69,21.42667,,22.17
10/17/2023 5:45:00 PM,15.98955,61.6427,62.81516,0,14970.67,25930.67,44.965,15.64667,,16.30667
10/17/2023 6:00:00 PM,5.27315,59.92351,62.15932,0,14990.67,25965.67,20.07033,7.496666,,7.953333
10/17/2023 6:15:00 PM,0,58.07157,61.0453,0,14987.33,25960,-0.394,0.8133333,,1.096667
10/17/2023 6:30:00 PM,0,56.54025,60.00327,0,14973.67,25935,-6.578333,-1.116667,,-0.83
10/17/2023 6:45:00 PM,0,55.67523,59.26974,0,14963.33,25917.67,-4.427667,0,,0
10/17/2023 7:00:00 PM,0,55.06654,58.73501,0,14997.33,25977,-4.457,0,,0
10/17/2023 7:15:00 PM,0,54.54553,58.26541,0,14975.33,25939,-4.444,0,,0
10/17/2023 7:30:00 PM,0,54.03035,57.85408,0,14999,25978,-4.458667,0,,0
10/17/2023 7:45:00 PM,0,53.59534,57.34221,0,15010.33,25997.33,-4.461333,0,,0
10/17/2023 8:00:00 PM,0,53.39412,56.93316,0,14955.33,25902.33,-4.416333,0,,0
10/17/2023 8:15:00 PM,0,53.27388,56.59382,0,14953.67,25901.67,-4.419667,0,,0
10/17/2023 8:30:00 PM,0,53.16951,56.36873,0,15003,25987,-4.457334,0,,0
10/17/2023 8:45:00 PM,0,53.28307,56.26019,0,14995.33,25972,-4.438334,0,,0
10/17/2023 9:00:00 PM,0,53.50934,56.3036,0,15004,25986.67,-4.454333,0,,0
10/17/2023 9:15:00 PM,0,53.592,56.27618,0,15032.67,26036,-4.464667,0,,0
10/17/2023 9:30:00 PM,0,53.57029,56.33102,0,14980,25946.33,-4.425667,0,,0
10/17/2023 9:45:00 PM,0,53.44171,56.30017,0,14999.33,25977.67,-4.442333,0,,0
10/17/2023 10:00:00 PM,0,53.10522,56.05338,0,15015.67,26006.67,-4.460667,0,,0
10/17/2023 10:15:00 PM,0,52.59339,55.83514,0,14963,25917.33,-4.415,0,,0
10/17/2023 10:30:00 PM,0,51.97051,55.57578,0,14985.33,25956.67,-4.433333,0,,0
10/17/2023 10:45:00 PM,0,51.89787,55.26957,0,15031.67,26035.33,-4.465667,0,,0
10/17/2023 11:00:00 PM,0,52.14,55.20216,0,15013.67,26004.67,-4.45,0,,0
10/17/2023 11:15:00 PM,0,52.37379,55.11532,0,15037,26043.67,-4.469333,0,,0
10/17/2023 11:30:00 PM,0,52.44978,55.13018,0,15010.67,25999.67,-4.442667,0,,0
10/17/2023 11:45:00 PM,0,52.19595,55.15074,0,15058.33,26080.33,-4.479333,0,,0
10/18/2023 12:00:00 AM,0,52.13583,55.14389,0,15044,26057.33,-4.471,0,,0
10/18/2023 12:15:00 AM,0,52.17925,55.11532,0,15031.67,26035.33,-4.462333,0,,0
10/18/2023 12:30:00 AM,0,52.16922,55.0879,0,15066.33,26096.67,-4.484667,0,,0
10/18/2023 12:45:00 AM,0,52.27443,54.95993,0,15058.67,26082.67,-4.478333,0,,0
10/18/2023 1:00:00 AM,0,52.11496,54.94394,0,15106.33,26164.67,-4.517667,0,,0
10/18/2023 1:15:00 AM,0,51.68829,54.90166,0,15064.67,26093.33,-4.483667,0,,0
10/18/2023 1:30:00 AM,0,51.23073,54.75655,0,15067.33,26096.67,-4.488,0,,0
10/18/2023 1:45:00 AM,0,50.32563,54.3795,0,15100,26155,-4.522,0,,0
10/18/2023 2:00:00 AM,0,48.98886,53.64368,0,15082.67,26124.33,-4.512667,0,,0
10/18/2023 2:15:00 AM,0,48.49791,52.99927,0,15038,26048,-4.473,0,,0
10/18/2023 2:30:00 AM,0,48.13386,52.62793,0,15053.67,26074.67,-4.485333,0,,0
10/18/2023 2:45:00 AM,0,47.10519,52.01208,0,15054.33,26076.67,-4.485333,0,,0
10/18/2023 3:00:00 AM,0,46.42219,51.4088,0,15015.67,26009,-4.460667,0,,0
10/18/2023 3:15:00 AM,0,46.53491,51.07859,0,15044.33,26057,-4.48,0,,0
10/18/2023 3:30:00 AM,0,46.54409,51.03632,0,15007,25992.33,-4.447667,0,,0
10/18/2023 3:45:00 AM,0,46.99915,50.86264,0,15036.67,26044.67,-4.471334,0,,0
10/18/2023 4:00:00 AM,0,47.29974,50.90606,0,15043,26055.67,-4.479667,0,,0
10/18/2023 4:15:00 AM,0,45.31754,50.56786,0,15000.33,25981.33,-4.443333,0,,0
10/18/2023 4:30:00 AM,0,43.93818,49.77948,0,15019.67,26015,-4.463333,0,,0
10/18/2023 4:45:00 AM,0,43.19841,48.79801,0,15027.67,26029.33,-4.468667,0,,0
10/18/2023 5:00:00 AM,0,42.71914,48.22215,0,15036.67,26044.33,-4.465667,0,,0
10/18/2023 5:15:00 AM,0,42.15387,47.71484,0,15022.33,26018,-4.460333,0,,0
10/18/2023 5:30:00 AM,0,41.72887,47.36979,0,15013.67,26005.67,-4.452667,0,,0
10/18/2023 5:45:00 AM,0,41.55103,47.03501,0,15017.33,26011,-4.463333,0,,0
10/18/2023 6:00:00 AM,0,43.71191,47.3138,0,14972.67,25933.33,-4.434333,0,,0
10/18/2023 6:15:00 AM,0,44.13523,47.70227,0,14946.67,25889,-4.417666,0,,0
10/18/2023 6:30:00 AM,0,42.55549,47.59944,0,14949.33,25892,-4.415667,0,,0
10/18/2023 6:45:00 AM,0,41.10015,46.98588,0,14943,25882.33,-4.411,0,,0
10/18/2023 7:00:00 AM,0,40.57663,46.41116,0,14964.33,25919.33,-5.259666,-0.4533333,,-0.4466667
10/18/2023 7:15:00 AM,1.701016,40.64093,46.03983,0,14944.67,25886.67,6.735,3.283333,,3.316667
10/18/2023 7:30:00 AM,21.17765,41.20702,45.93699,0,14955.33,25904,25.03733,9.156667,,9.033334
10/18/2023 7:45:00 AM,112.097,44.75227,46.62825,0,14979.67,25946.33,99.811,37.25667,,28.75
10/18/2023 8:00:00 AM,176.3103,49.51572,48.04619,0,14990,25963,318.034,107.8633,,105.8267
10/18/2023 8:15:00 AM,241.7144,54.99641,50.00571,0,14975,25936.67,499.482,173.7933,,167.7367
10/18/2023 8:30:00 AM,315.9637,59.91349,52.32172,0,14979,25945.33,660.891,228.5033,,223.21
10/18/2023 8:45:00 AM,378.2209,66.51636,54.4332,0,14982,25951.33,813.1057,280.1033,,276.18
10/18/2023 9:00:00 AM,438.0967,72.82282,56.73207,0,14984.67,25954.67,999.0146,333.21,,329.9
10/18/2023 9:15:00 AM,503.2456,80.29823,58.50764,0,14985.67,25955.67,1124.435,386.58,,384.9133
10/18/2023 9:30:00 AM,575.0284,91.04083,61.2841,0,14985.67,25958.33,1221.076,441.3167,,443.9
10/18/2023 9:45:00 AM,611.8555,97.35564,63.99544,0,14977.33,25941.33,1328.405,473.8833,,468.5133
10/18/2023 10:00:00 AM,692.4836,98.99467,65.75043,0,14976,25939.33,1536.908,530.28,,531.65
10/18/2023 10:15:00 AM,696.396,105.0365,67.27235,0,14955.67,25905.33,1589.274,532.29,,540.7933
10/18/2023 10:30:00 AM,743.5992,107.9638,67.14781,0,14948.67,25893.67,1616.408,565.4633,,571.2333
10/18/2023 10:45:00 AM,783.0627,109.0919,67.60713,0,14927,25853.67,1699.74,590.9467,,597.4533
10/18/2023 11:00:00 AM,811.7249,115.1011,70.76064,0,14925,25850.33,1764.844,611.5333,,612.3033
10/18/2023 11:15:00 AM,841.3225,120.3889,72.61505,0,14931,25860.67,1777.34,605.13,,605.9434
10/18/2023 11:30:00 AM,867.9434,122.2709,73.4,0,14929.33,25858.33,1685.959,610.61,,597.52
10/18/2023 11:45:00 AM,891.5025,115.4126,72.42424,0,14921.33,25844.67,1630.505,582.77,,580.0867
10/18/2023 12:00:00 PM,911.8296,123.1976,71.38906,0,14928,25856,1704.504,605.75,,597.7167
10/18/2023 12:15:00 PM,920.6749,126.2411,71.21767,0,14934.33,25863,1731.641,584.3734,,583.4033
10/18/2023 12:30:00 PM,941.9376,126.3354,71.45533,0,14934.67,25867,1743.382,581.63,,577.27
10/18/2023 12:45:00 PM,955.8009,127.1295,71.97063,0,14940.67,25876.67,1643.752,582.0533,,580.04
10/18/2023 1:00:00 PM,996.115,132.0867,73.95529,0,14940.33,25876.67,1707.65,585.3134,,583.0467
10/18/2023 1:15:00 PM,497.292,113.2491,73.32459,0,14942.33,25880,971.6117,338.08,,308.8267
10/18/2023 1:30:00 PM,895.585,110.2357,72.97268,0,14976.33,25940.67,1504.816,482.18,,541.5233
10/18/2023 1:45:00 PM,814.5316,130.8309,74.7094,0,14966.67,25922.33,1269.758,455.2333,,427.75
10/18/2023 2:00:00 PM,242.6499,97.10933,71.86437,0,14952,25896.67,550.1533,181.6267,,184.6033
10/18/2023 2:15:00 PM,240.9489,84.99071,70.69781,0,14956.67,25907.67,551.5403,184.3167,,186.4433
10/18/2023 2:30:00 PM,306.438,85.68958,70.70923,0,14963.67,25918,737.3947,245.04,,238.35
10/18/2023 2:45:00 PM,231.8485,84.52981,70.36303,0,14948.33,25891,537.693,179.95,,180.88
10/18/2023 3:00:00 PM,211.9466,81.92807,70.22135,0,14961,25914.33,497.5963,162.6367,,167.1933
10/18/2023 3:15:00 PM,222.1527,82.52924,70.46471,0,14958.67,25907.67,518.0333,170.85,,177.1833
10/18/2023 3:30:00 PM,203.9518,81.45464,70.38702,0,14958.33,25907,472.631,156.7033,,163.8567
10/18/2023 3:45:00 PM,198.2534,82.12095,70.72408,0,14945.33,25885.33,467.285,154.8767,,159.3467
10/18/2023 4:00:00 PM,232.6139,82.35891,70.23506,0,14953.33,25899.67,498.9287,168.37,,171.6833
10/18/2023 4:15:00 PM,141.8647,77.14458,69.66148,0,14967.67,25925.67,320.705,106.16,,109.8367
10/18/2023 4:30:00 PM,152.8363,74.39589,68.51548,0,14971,25929,359.1043,117.3833,,121.5967
10/18/2023 4:45:00 PM,384.6848,85.51757,70.16193,0,14992.33,25967.67,844.845,283.1967,,287.2033
10/18/2023 5:00:00 PM,349.2186,89.28407,71.94778,0,15015.67,26006.67,733.8517,234.8767,,262.4433
10/18/2023 5:15:00 PM,147.6482,80.55707,71.43591,0,14995.67,25973.67,313.769,101.0367,,117.9433
10/18/2023 5:30:00 PM,72.80348,71.22388,69.34842,0,14965,25920,155.837,48.23333,,56.47
10/18/2023 5:45:00 PM,38.95327,62.38498,66.4497,0,14997,25976.33,58.20367,19.54667,,20.79667
10/18/2023 6:00:00 PM,24.83483,57.91125,64.1017,0,14971,25930.33,31.413,11.18,,11.45333
10/18/2023 6:15:00 PM,0,53.59618,61.42692,0,14965.33,25920.67,7.236667,3.316667,,3.66
10/18/2023 6:30:00 PM,0,50.78319,58.51792,0,14953.33,25900.67,-5.820667,-1.02,,-0.6666667
10/18/2023 6:45:00 PM,0,49.34288,55.99854,0,14952.67,25899.33,-4.527333,-0.07333333,,-0.01
10/18/2023 7:00:00 PM,0,48.18898,54.26639,0,14992,25967,-4.446667,0,,0
10/18/2023 7:15:00 PM,0,47.49679,53.02098,0,15013.67,26004.67,-4.455667,0,,0
10/18/2023 7:30:00 PM,0,47.20538,52.19375,0,14981.33,25949.67,-4.427333,0,,0
10/18/2023 7:45:00 PM,0,46.81379,51.68644,0,15030,26032.33,-4.466333,0,,0
10/18/2023 8:00:00 PM,0,46.46227,51.12772,0,14994,25970.67,-4.440333,0,,0
10/18/2023 8:15:00 PM,0,45.79681,50.78495,0,14984.67,25955.67,-4.430666,0,,0
10/18/2023 8:30:00 PM,0,45.23738,50.42161,0,15007.67,25993,-4.448,0,,0
10/18/2023 8:45:00 PM,0,44.65792,50.05256,0,15074.67,26110.33,-4.501667,0,,0
10/18/2023 9:00:00 PM,0,44.698,49.77948,0,15076.33,26114.33,-4.505333,0,,0
10/18/2023 9:15:00 PM,0,44.64038,49.56125,0,15067.67,26096.33,-4.483,0,,0
10/18/2023 9:30:00 PM,0,44.70301,49.38529,0,15054,26073.67,-4.477,0,,0
10/18/2023 9:45:00 PM,0,44.42079,49.16363,0,15013.33,26004.33,-4.441,0,,0
10/18/2023 10:00:00 PM,0,44.45335,49.00596,0,15019.67,26017,-4.443333,0,,0
10/18/2023 10:15:00 PM,0,44.95934,49.17963,0,15057,26080.33,-4.474,0,,0
10/18/2023 10:30:00 PM,0,44.65458,49.16935,0,15063,26089.67,-4.473333,0,,0
10/18/2023 10:45:00 PM,0,43.90061,48.89627,0,15055.33,26074.67,-4.468,0,,0
10/18/2023 11:00:00 PM,0,43.6376,48.4381,0,15044,26056,-4.465667,0,,0
10/18/2023 11:15:00 PM,0,43.08067,48.13417,0,15069,26100.67,-4.483,0,,0
10/18/2023 11:30:00 PM,0,42.72498,47.88852,0,15089.67,26137.33,-4.495667,0,,0
10/18/2023 11:45:00 PM,0,42.90784,47.72855,0,15093.67,26144,-4.493667,0,,0
10/19/2023 12:00:00 AM,0,42.82101,47.64515,0,15093,26143,-4.497,0,,0
10/19/2023 12:15:00 AM,0,42.88279,47.77768,0,15102.33,26157.67,-4.508,0,,0
10/19/2023 12:30:00 AM,0,42.31419,47.48176,0,15093.67,26142.67,-4.51,0,,0
10/19/2023 12:45:00 AM,0,41.99773,47.11042,0,15056.67,26079.67,-4.489,0,,0
10/19/2023 1:00:00 AM,0,42.02613,46.99959,0,15060.33,26086,-4.489,0,,0
10/19/2023 1:15:00 AM,0,41.94012,46.91276,0,15052.67,26071.67,-4.487,0,,0
10/19/2023 1:30:00 AM,0,41.49091,46.7448,0,15032.67,26039,-4.466333,0,,0
10/19/2023 1:45:00 AM,0,41.32393,46.59969,0,15031.33,26034.67,-4.466333,0,,0
10/19/2023 2:00:00 AM,0,41.2254,46.45915,0,15035.33,26042.33,-4.470667,0,,0
10/19/2023 2:15:00 AM,0,41.06759,46.32433,0,15057,26080.33,-4.484,0,,0
10/19/2023 2:30:00 AM,0,40.53489,46.08324,0,15060.33,26086.33,-4.490667,0,,0
10/19/2023 2:45:00 AM,0,40.68518,45.86844,0,15028.33,26030,-4.466667,0,,0
10/19/2023 3:00:00 AM,0,40.58915,45.79646,0,15013.33,26003,-4.457,0,,0
10/19/2023 3:15:00 AM,0,40.2176,45.65363,0,15044.67,26057,-4.479,0,,0
10/19/2023 3:30:00 AM,0,40.14078,45.46511,0,15053.33,26073,-4.485,0,,0
10/19/2023 3:45:00 AM,0,39.93454,45.26059,0,15034.67,26041,-4.470333,0,,0
10/19/2023 4:00:00 AM,0,40.00969,45.28115,0,14997,25976,-4.445,0,,0
10/19/2023 4:15:00 AM,0,39.7233,45.11434,0,15027,26028.33,-4.473,0,,0
10/19/2023 4:30:00 AM,0,39.6014,44.92238,0,14988.67,25962,-4.443,0,,0
10/19/2023 4:45:00 AM,0,39.6231,44.81269,0,14988.33,25960.33,-4.44,0,,0
10/19/2023 5:00:00 AM,0,39.38681,44.65502,0,14987.33,25960.33,-4.442667,0,,0
10/19/2023 5:15:00 AM,0,39.54211,44.53733,0,15008.33,25998,-4.463,0,,0
10/19/2023 5:30:00 AM,0,39.64397,44.36595,0,14973.33,25935.33,-4.427333,0,,0
10/19/2023 5:45:00 AM,0,39.60056,44.16942,0,14966,25922,-4.427333,0,,0
10/19/2023 6:00:00 AM,0,39.16888,44.11115,0,14961.33,25914.33,-4.426,0,,0
10/19/2023 6:15:00 AM,0,38.89836,44.10315,0,14945.67,25887.67,-4.414667,0,,0
10/19/2023 6:30:00 AM,0,38.71384,43.83807,0,14978.33,25944.33,-4.438667,0,,0
10/19/2023 6:45:00 AM,0,38.31055,43.50444,0,15010.67,25997.33,-4.461667,0,,0
10/19/2023 7:00:00 AM,0,38.10514,43.40733,0,14964.33,25920.33,-5.78,-0.5866666,,-0.62
10/19/2023 7:15:00 AM,0.850508,38.52179,43.41532,0,14985.33,25955.33,5.103667,2.763333,,2.823333
10/19/2023 7:30:00 AM,19.64673,39.35842,43.71011,0,15023.67,26021.67,30.80467,11,,11.21333
10/19/2023 7:45:00 AM,80.28796,42.63982,44.53505,0,15023.67,26021,97.25066,34.75,,30.64
10/19/2023 8:00:00 AM,151.4755,46.84969,45.80788,0,15047.67,26062,265.338,90.40667,,88.44334
10/19/2023 8:15:00 AM,224.5341,52.22768,47.64286,0,15027,26028.33,476.4047,160.26,,158.1467
10/19/2023 8:30:00 AM,302.7809,58.44313,49.71207,0,15029.33,26032.33,653.5114,223.31,,218.3667
10/19/2023 8:45:00 AM,370.2261,66.15315,52.11834,0,15050,26066.67,823.5597,275.1467,,271.5733
10/19/2023 9:00:00 AM,430.6122,74.46686,55.02277,0,15014,26004.67,968.6223,326.64,,323.4267
10/19/2023 9:15:00 AM,489.2973,82.6236,57.86893,0,14991.33,25966,1115.518,374.2533,,373.04
10/19/2023 9:30:00 AM,543.5597,91.5176,60.79165,0,15006.67,25992.67,1223.93,419.41,,420.3167
10/19/2023 9:45:00 AM,598.4174,98.16639,63.10766,0,14984.67,25953.67,1305.714,460.2733,,462.8433
